recruitment_id,department,job_title,num_applicants,time_to_hire_days,cost_per_hire,source,offer_acceptance_rate,process_efficiency,cost_intensity,efficiency_ratio,complexity_flag,engagement_score,cost_index,dept_efficiency,cost_pressure,offer_readiness,process_intensity,efficiency_balance,applicant_density,operational_efficiency,is_referral,is_linkedin,is_recruiter,source_reputation,is_technical,is_hr_or_sales,role_efficiency_score,overall_efficiency_index,candidate_satisfaction
627,Marketing,SEO Analyst,239,51,1042.44,Referral,0.7,1.3870667854701826,4.343500000000001,0.3193430335276042,1,0.7395652792688956,0.9514136720176116,0.7132493127412568,991.7916682580392,0.4998821450105747,0.6935333927350913,0.3193430335276042,0.10539690237196137,0.010094568852139964,1,0,0,0.9,0,0,0.9075081865574683,-1.5167692089489424,0.0
628,Finance,Payroll Specialist,293,37,931.02,Referral,0.71,1.5624591467453222,3.166734693877551,0.4933973964944793,1,0.77090179663912,1.0317818768243323,0.6951247252178852,960.60956296099,0.5345399024924595,0.7812295733726611,0.49339739649447933,0.14956788861417583,0.013694363911323339,1,0,0,0.9,0,0,0.9897669909380267,-1.1463542179433643,0.0
629,HR,Talent Acquisition,117,66,3785.94,Recruiter,0.86,1.134609603200122,32.0842372881356,0.0353634576894315,0,0.8008988122763211,1.1515568969924894,0.7608169062981261,4359.725318599745,0.5896070496777135,1.134609603200122,0.03536345768943153,0.07120424812635322,0.007594719290154245,0,0,1,0.7,0,1,0.9955498734894987,-18.24592581011695,0.0
630,Finance,Finance Manager,166,50,6800.19,Job Portal,0.44,1.3016838208235966,40.71970059880239,0.031966929268015,1,0.8374294629791129,0.9331363810304728,0.7983572699195814,6345.504686919609,0.5096485251735732,0.6508419104117983,0.03196692926801508,0.10035281985130894,0.009877438114996542,0,0,0,0.0,0,0,0.8903490913876727,-18.023413966431264,0.0
631,Marketing,SEO Analyst,234,32,5759.34,LinkedIn,0.45,1.5614396417476468,24.507829787234044,0.0637118664358083,1,0.8336858842550702,0.8677058853599239,0.81104553314897,4997.413213788824,0.5119726251856456,0.7807198208738234,0.06371186643580833,0.16544198527709572,0.015238315583434102,0,1,0,0.5,0,0,1.0240334808185143,-12.324617050355949,0.0
632,Sales,Sales Representative,259,46,2180.01,Referral,0.4,1.4442775203074627,8.384653846153848,0.1722524715456799,1,0.7052363105630917,0.7835927820995932,0.6410265070840162,1708.2401009049345,0.4551088684399775,0.7221387601537314,0.1722524715456799,0.11831237512798995,0.010867549457615137,1,0,0,0.9,0,1,0.9144467122789361,-3.0732921307616134,0.0
633,HR,HR Coordinator,259,27,5347.16,Referral,0.41,1.668769613040093,20.566,0.0811421536466954,1,0.8534587837806388,1.0720095426856155,0.8438843105833864,5732.206546266816,0.525986055764071,0.8343848065200465,0.08114215364669548,0.19859577253626884,0.017950632954671725,1,0,0,0.9,0,1,1.0875500996950624,-11.192460042363718,0.0
634,Marketing,Content Strategist,263,48,8382.29,Referral,0.82,1.4327355006224949,31.751098484848487,0.0451239649608414,1,0.7005503945750693,1.2074791772994016,0.8035626089372276,10121.440633085002,0.42949023484827425,0.7163677503112474,0.04512396496084147,0.11379487965604726,0.01026372408806138,1,0,0,0.9,0,0,0.9574365329924157,-12.645148180832964,0.0
635,HR,HR Coordinator,296,61,2431.21,Job Portal,0.6,1.379584866301971,8.185892255892256,0.1685319882847162,1,0.7935843251260485,1.1899495401934432,0.8667224750240159,2893.017221613701,0.5088093713428519,0.6897924331509855,0.16853198828471622,0.09183438933552741,0.008270090483220425,0,0,0,0.0,0,1,0.9498091756581902,-3.4727391538248846,0.0
636,Marketing,Marketing Specialist,296,55,6407.03,Job Portal,0.63,1.4144682443294423,21.572491582491583,0.0655681414153057,1,0.8182279229246756,1.1064899122220857,0.7348008178306302,7089.314062304269,0.504227267072914,0.7072341221647211,0.06556814141530574,0.10167378819290536,0.00900659852894393,0,0,0,0.0,0,0,0.9276743675139102,-9.62296214602456,0.0
637,Finance,Financial Analyst,183,68,9257.68,Recruiter,0.61,1.231649641299002,50.313478260869566,0.024479516411756,1,0.8358004872231724,1.09578149759014,0.8681669288166575,10144.394454610288,0.5073267094969506,0.615824820649501,0.024479516411756004,0.07557877909578241,0.007300380190045559,0,0,1,0.7,0,0,0.8762748992944982,-21.922684564930993,0.0
638,Product,UX Designer,140,55,5918.38,LinkedIn,0.47,1.22939814222155,41.974326241134754,0.0292892875961748,0,0.7781004262439428,1.2546435669564011,0.8597322367068226,7425.4573938034255,0.5738411679849116,1.22939814222155,0.0292892875961748,0.08837071232818158,0.009013039734373725,0,1,0,0.5,1,0,1.0726187421228217,-25.220221936078243,0.0
639,HR,HR Manager,125,21,8979.03,Job Portal,0.98,1.5646119326821333,71.26214285714286,0.0219557235861254,0,0.8061906970607824,1.0498122192125217,0.7315227997077809,9426.29541067581,0.5878659696316872,1.5646119326821333,0.02195572358612541,0.21983099577052173,0.022782951828567488,0,0,0,0.0,0,1,1.201762806253401,-49.6384795104768,0.0
640,Marketing,Marketing Specialist,210,34,2479.96,Recruiter,0.65,1.50529794577526,11.753364928909953,0.1280737751959762,1,0.8309609085679426,1.0969194514036258,0.7143429945878936,2720.3163627029357,0.5220997487558323,0.75264897288763,0.12807377519597626,0.1529102323850305,0.014487249175434393,0,0,1,0.7,0,0,0.9669518712639981,-5.42878605588635,0.0
641,HR,Recruitment Specialist,61,64,4479.25,Job Portal,0.57,0.9886802824473624,72.24596774193549,0.0136849197216657,0,0.8392868355832943,0.9518824207222,0.879843604491077,4263.719333019914,0.6076678899544357,0.9886802824473624,0.01368491972166578,0.06349437515453987,0.007803908607435197,0,0,0,0.0,0,1,0.9582932225710044,-41.488238381133904,0.0
642,Marketing,SEO Analyst,242,79,5935.42,Recruiter,0.83,1.2535436000948343,24.42559670781893,0.0513208976537577,1,0.8234714537018326,0.7956934943717864,0.8145494203615313,4722.775080364188,0.5058820053328013,0.6267718000474172,0.05132089765375771,0.06866326804175685,0.006334225846553984,0,0,1,0.7,0,0,0.8711366261558766,-10.323481107741893,0.0
643,Marketing,SEO Analyst,215,75,1492.7,Recruiter,0.84,1.2411935774666685,6.910648148148148,0.1796059314918732,1,0.8901380229482192,0.8974226649250636,0.8784736039314227,1339.5828119336425,0.5720063813934414,0.6205967887333342,0.17960593149187323,0.0707273474695285,0.006913686606554547,0,0,1,0.7,0,0,0.884138869912761,-2.9892102669184077,0.0
644,HR,Recruitment Specialist,176,13,5939.17,Recruiter,0.99,1.961363125570465,33.554632768361586,0.0584528247010646,1,0.8572881892559185,0.9986261442198016,0.839092433668744,5931.010436965919,0.5230548174247646,0.9806815627852326,0.058452824701064686,0.3697249808981306,0.03579845838947851,0,0,1,0.7,0,1,1.2324092928858557,-20.985289819685992,0.0
645,Sales,Business Development Manager,149,28,5184.1,Referral,0.62,1.4880294298693626,34.56066666666667,0.043055575321091,0,0.8190120729445478,1.0091178058751955,0.7827892317874243,5231.367617437601,0.5998435310504316,1.4880294298693626,0.04305557532109105,0.1727805273826295,0.0173378094659831,1,0,0,0.9,0,1,1.1788514844709086,-23.731634644320373,0.0
646,Marketing,Social Media Manager,228,63,5788.57,Recruiter,0.37,1.3065339646828242,25.27759825327511,0.0516874229863242,1,0.638261066353478,1.288942878228309,0.6347558331011294,7461.136076626042,0.39437320829404876,0.6532669823414121,0.051687422986324234,0.084901906305535,0.00789886219961068,0,0,1,0.7,0,0,0.8436937322717509,-8.07789021977222,0.0
647,Sales,Sales Associate,181,89,7796.0,Job Portal,0.84,1.1564948449685974,42.83516483516483,0.0269987245857512,1,0.7599666302425749,1.0121915751386603,0.6874442017737296,7891.045519780996,0.4628237986519375,0.5782474224842987,0.02699872458575127,0.0578222965230755,0.005619682783976744,0,0,0,0.0,0,1,0.7844806830164176,-15.189358100023444,0.0
648,Product,UI Designer,27,87,2847.02,Recruiter,0.79,0.7442380701402609,101.67928571428573,0.0073194658832682,0,0.8166469233453537,1.1768265166038463,0.8906527221295175,3350.448629301483,0.5929098728126466,0.7442380701402609,0.007319465883268209,0.037865960342900046,0.005857378746701856,0,0,1,0.7,1,0,0.8393148517089857,-50.1018446240395,0.0
649,Marketing,Social Media Manager,74,81,4933.17,Referral,0.34,0.9797511189796492,65.7756,0.0148953579151583,0,0.8152766573928938,0.9347384137635526,0.6958266296142613,4611.223500625945,0.5936586534309382,0.9797511189796492,0.014895357915158378,0.052652294067515974,0.00619889514123437,1,0,0,0.9,0,0,0.898623548374103,-34.55620503360345,0.0
650,Product,UI Designer,233,70,5133.16,Job Portal,0.7,1.2797867240136709,21.93658119658119,0.0583402971595604,1,0.7447583801548628,0.9532486171352148,0.6279764609356112,4893.1776715338,0.45993457109144953,0.6398933620068354,0.05834029715956049,0.07683550866700989,0.007139640435441858,0,0,0,0.0,1,0,0.8282863002875188,-7.975947720463116,0.0
651,Marketing,Social Media Manager,221,14,7486.36,Referral,0.4,1.99504328969726,33.722342342342344,0.0591608735325415,1,0.8478183142807514,0.8006488544164828,0.812266006775796,5993.94555774938,0.5173309586788245,0.99752164484863,0.05916087353254156,0.3601784921248186,0.033400112545231786,1,0,0,0.9,0,0,1.2412014468813688,-21.011406540479033,0.0
652,Marketing,Marketing Specialist,71,40,6293.75,Recruiter,0.99,1.1516313786826486,87.41319444444444,0.0131745713313337,0,0.7645596054161856,0.8886507980685142,0.8202012763631052,5592.945960343712,0.5621289219505714,1.1516313786826486,0.013174571331333715,0.1043089297320989,0.012274553223311335,0,0,1,0.7,0,0,1.0218760722502558,-49.637993829196894,0.0
653,Sales,Account Executive,45,73,8865.89,Job Portal,0.87,0.8895407744957814,192.73673913043476,0.0046153150348697,0,0.8015668323664784,1.079047208704563,0.6856373160861452,9566.713857181698,0.5824885925004794,0.8895407744957814,0.00461531503486976,0.05173839724985264,0.006813146313861897,0,0,0,0.0,0,1,0.8504615820737342,-94.98334535688775,0.0
654,Marketing,Social Media Manager,166,53,1084.49,Referral,0.39,1.283031908043077,6.493952095808384,0.1975733253865397,1,0.7694183852919625,1.00113402705912,0.6893015938038911,1085.7198410053452,0.5016833126956051,0.6415159540215385,0.19757332538653977,0.09477766319290287,0.009719880729747242,1,0,0,0.9,0,0,0.8483064321627058,-2.3381226216672104,0.0
655,Sales,Business Development Manager,98,66,2960.26,Recruiter,0.37,1.0928551183368491,29.901616161616165,0.036548361663185,0,0.7668104842837593,1.1414407929845851,0.7406678956526351,3378.9615218405484,0.5697945206651152,1.0928551183368491,0.03654836166318507,0.06858387836021776,0.0076315336120032,0,0,1,0.7,0,1,0.9686279278642151,-15.951347791479332,0.0
656,Finance,Finance Manager,93,24,3175.98,Referral,0.5,1.4114538831133794,33.787021276595745,0.0417750304113391,0,0.7968986921080676,1.0271880922517576,0.6065366849286766,3262.328837229737,0.5867631212214519,1.4114538831133794,0.04177503041133912,0.18173179129080017,0.02015738216797084,1,0,0,0.9,0,0,1.0876879470352927,-20.925174512505063,0.0
657,HR,Talent Acquisition,189,45,8440.86,Job Portal,0.48,1.3704663165821858,44.42557894736842,0.0308485858418909,1,0.7848977482311283,0.9471319402543388,0.8367969031083491,7994.608109215239,0.4775428575575168,0.6852331582910929,0.030848585841890992,0.11406574069914101,0.010928793870792331,0,0,0,0.0,0,1,0.9362722292235977,-19.416015631630767,0.0
658,Sales,Business Development Manager,229,10,1358.8,Job Portal,0.61,2.267855218954953,5.907826086956521,0.3838729850374247,1,0.6630597993439428,1.3,0.6951266361822377,1766.44,0.4412648826275137,1.1339276094774764,0.3838729850374247,0.49437084626574507,0.04582224658706494,0,0,0,0.0,0,1,1.3424656003321478,-2.9073123755410024,0.0
659,Engineering,DevOps Engineer,225,34,8445.28,Recruiter,0.31,1.52461444154683,37.36849557522124,0.0407994589366966,1,0.8320599098108006,0.9859144646930428,0.8561289306005933,8326.323710382861,0.5070548607410347,0.762307220773415,0.040799458936696696,0.15487242855063674,0.014344911944328492,0,0,1,0.7,1,0,1.019145899953593,-18.7938886011216,0.0
660,Marketing,Content Strategist,288,15,7352.6,LinkedIn,0.77,2.04373142062517,25.44152249134948,0.0803305439361786,1,0.7966659006234063,1.1744501454557956,0.8407891264800101,8635.262139478284,0.48934533183133017,1.021865710312585,0.08033054393617861,0.354151668007027,0.03131799390774587,0,1,0,0.5,0,0,1.274102448256588,-15.238704762392906,0.0
661,HR,HR Manager,266,56,2371.13,Referral,0.64,1.3819386122681467,8.880636704119851,0.1556125425122394,1,0.8470650726181562,0.9398186190182984,0.7984206099356349,2228.432122112858,0.5386014593729959,0.6909693061340734,0.15561254251223944,0.09802190628772368,0.008982710852582633,1,0,0,0.9,0,1,0.9304954891147639,-3.9495089742146847,0.0
662,HR,Recruitment Specialist,58,15,6867.78,Recruiter,0.34,1.4706607623404604,116.40305084745762,0.0126342113801939,0,0.8331986345922443,1.106439921907535,0.6974624601297866,7598.78596687813,0.6024744806205076,1.4706607623404604,0.012634211380193992,0.2548460902441075,0.03132279313065785,0,0,1,0.7,0,1,1.1445691192091663,-79.57890710580621,0.0
663,Finance,Payroll Specialist,169,34,2342.12,Referral,0.33,1.444527609738092,13.777176470588234,0.1048493142243319,1,0.706923123724207,1.139202348872753,0.754894968498351,2668.148605341852,0.44445545218462207,0.722263804869046,0.1048493142243319,0.14673709820143607,0.01449910497846583,1,0,0,0.9,0,0,0.9487322954185513,-5.3877423091065335,0.0
664,HR,HR Manager,78,89,3168.26,Recruiter,0.42,0.9710294818194664,40.10455696202532,0.024212446942787,0,0.8025332951280152,1.0312737955863371,0.7334487772793877,3267.343515604369,0.5888184379330387,0.9710294818194664,0.02421244694278706,0.04854942058296691,0.005713321090727804,0,0,1,0.7,0,1,0.9055493740935494,-20.85071275701266,0.0
665,HR,HR Coordinator,24,63,6883.37,Referral,0.53,0.7739760316291208,275.3348,0.0028110359780822,0,0.7526911493096007,0.7,0.7016645658746022,4818.3589999999995,0.5527003291794707,0.7739760316291208,0.0028110359780822653,0.050294934763565634,0.007885128286974697,1,0,0,0.9,0,1,0.7974873855769411,-120.91897241557683,0.0
666,Engineering,Data Engineer,19,12,3241.87,LinkedIn,0.34,1.1679498719299428,162.0935,0.0072054083891367,0,0.9036548948238808,1.002737869128417,0.8544408867909534,3250.745815791341,0.6440323725554676,1.1679498719299428,0.007205408389136729,0.23044094411953775,0.03861572287226107,0,1,0,0.5,1,0,1.0403072020022575,-107.93127820091921,0.0
667,Engineering,Backend Developer,42,46,996.99,LinkedIn,0.53,0.9768976425794716,23.185813953488378,0.0421334184085901,0,0.8279903674207273,1.1845690071639965,0.7450521223732995,1181.0034544524326,0.6091981858751808,0.9768976425794716,0.04213341840859013,0.08002553437645878,0.011139304896458903,0,1,0,0.5,1,0,0.9119644580017257,-12.325708172792663,0.0
668,Engineering,Data Engineer,177,55,3860.72,LinkedIn,0.93,1.2872871610743002,21.68943820224719,0.0593508734398687,1,0.8459882685177078,1.0791221249541596,0.849816929339144,4166.188370253023,0.520814972044782,0.6436435805371501,0.05935087343986872,0.09253184911235866,0.009058047413365768,0,1,0,0.5,1,0,0.8985886593388932,-9.682624544372398,0.0
669,Product,Product Manager,32,32,6543.72,Job Portal,0.66,1.0,198.29454545454547,0.0050430030370463,0,0.7543629081025567,1.066875831284387,0.6315655422425472,6981.336714692268,0.5541230544991649,1.0,0.005043003037046343,0.10595477458989334,0.015227912613897042,0,0,0,0.0,1,0,0.8894696626727641,-97.24167661511389,0.0
670,Engineering,Data Engineer,199,75,2309.51,Recruiter,0.31,1.2234226746913337,11.54755,0.1059465054271103,1,0.6652531113001938,0.7416614599063721,0.6423074365801007,1712.8745582683655,0.4230609167540156,0.6117113373456669,0.10594650542711037,0.06971470219142153,0.006795349807709348,0,0,1,0.7,1,0,0.8044035683196971,-3.5894547879226857,0.0
671,Sales,Sales Associate,239,59,8086.97,Referral,0.75,1.3385876151975629,33.695708333333336,0.0397257586108558,1,0.8039716586205787,0.8919317393987412,0.893196091533893,7213.025218565438,0.4910295977180511,0.6692938075987814,0.03972575861085586,0.09134398205569985,0.008395153542854387,1,0,0,0.9,0,1,0.9372526350589494,-15.047179142732782,0.0
672,Engineering,Backend Developer,39,28,1695.98,Job Portal,0.94,1.095502040914758,42.3995,0.0258376163652199,0,0.808326781458578,1.061703644672716,0.7763305387818269,1800.6281472920327,0.5919085909088108,1.095502040914758,0.02583761636521991,0.12720273979703228,0.017536020378595484,0,0,0,0.0,1,0,0.9806501820919271,-24.030557845065424,0.0
673,HR,Talent Acquisition,20,63,7068.82,LinkedIn,0.42,0.7320529037964602,336.61047619047616,0.0021747775348722,0,0.8223478318006707,1.061557491518034,0.7529309020497147,7503.958827192509,0.5942972970984057,0.7320529037964602,0.0021747775348722044,0.047570663089428485,0.007883223158439678,0,1,0,0.5,0,1,0.7919057225131445,-157.9474960403903,0.0
674,Engineering,Software Engineer,29,75,3581.24,Job Portal,0.62,0.7853629199523242,119.37466666666666,0.0065789747130045,0,0.7859539759008498,1.1822000170199354,0.7569468189432335,4233.741988952474,0.5740646042797795,0.7853629199523242,0.006578974713004571,0.04475259712713362,0.0067185248395006,0,0,0,0.0,1,0,0.8197655056591322,-55.70692407090187,0.0
675,Marketing,Content Strategist,243,21,5801.82,Referral,0.54,1.778418869440214,23.77795081967213,0.0747927694919829,1,0.8021466072827358,0.9782699867280858,0.664580632209858,5675.746374398743,0.49339550313195984,0.889209434720107,0.07479276949198294,0.24987128296787284,0.02281343772980598,1,0,0,0.9,0,0,1.0885836243830644,-12.23408897852756,0.0
676,HR,HR Manager,152,45,9405.6,LinkedIn,0.33,1.3138963408809716,61.47450980392157,0.0213730263762775,0,0.7968815085377478,1.060873613001072,0.8156111848505919,9978.152854442884,0.5829308635684461,1.3138963408809716,0.0213730263762775,0.10935734611722685,0.010922719385741186,0,1,0,0.5,0,1,1.1016315258956633,-38.83521934474435,0.0
677,Sales,Account Executive,154,44,9818.24,LinkedIn,0.48,1.3248942165144642,63.34348387096774,0.0209160297892246,0,0.7962831224633905,1.002456136289694,0.6254341871189263,9842.354935564925,0.5824323502659187,1.3248942165144642,0.02091602978922468,0.1120761137093166,0.011162031548945404,0,1,0,0.5,0,1,1.05007736439291,-38.12921409425167,0.0
678,Engineering,Software Engineer,285,12,5541.79,LinkedIn,0.54,2.205108570415378,19.37688811188811,0.1138009593636214,1,0.7235520404871832,0.8519585895247664,0.771997113930907,4721.375591842456,0.4488537863612932,1.102554285207689,0.11380095936362146,0.43507629313998863,0.03855174573982251,0,1,0,0.5,1,0,1.334153419386961,-11.004812256592842,0.0
679,HR,Talent Acquisition,259,25,1844.95,Job Portal,0.89,1.7067270923753284,7.095961538461538,0.2405208712876548,1,0.6957571384571981,0.7,0.7712306389757704,1291.465,0.45450979508172995,0.8533635461876642,0.24052087128765487,0.21387237042367413,0.019501632471918776,0,0,0,0.0,0,1,1.0847327378803953,-3.0054410429270466,0.0
680,Product,Product Manager,16,87,8616.74,LinkedIn,0.44,0.6327898617978781,506.8670588235294,0.0012484335873358,0,0.773771489282533,1.0646514538195115,0.8742565272400533,9173.824768184735,0.564853599335503,0.6327898617978781,0.0012484335873358785,0.032195606182457,0.0057398380338907675,0,1,0,0.5,1,0,0.778671889070955,-222.49835107233503,0.0
681,Engineering,DevOps Engineer,211,8,7520.13,Referral,0.77,2.437887474008692,35.47231132075472,0.0687264887601447,1,0.8557677802124195,1.0260920812619216,0.7578548430314581,7716.345843060215,0.5216860859618647,1.218943737004346,0.06872648876014473,0.5951762527413347,0.05562203492767118,1,0,0,0.9,1,0,1.4463001899137835,-26.009865124365394,0.0
682,Product,UI Designer,260,57,5415.59,Recruiter,0.65,1.3704219940705114,20.749386973180076,0.0660463815049325,1,0.6851955008709663,0.9072737436849748,0.6411188087922538,4913.422613562912,0.4249107927423807,0.6852109970352557,0.06604638150493258,0.09594000702280506,0.008712998654007474,0,0,1,0.7,1,0,0.8775466396729318,-7.364132422202712,0.0
683,Marketing,SEO Analyst,48,35,3416.8,Job Portal,0.31,1.086033132501692,69.73061224489797,0.0155746964204585,0,0.8031988575468801,0.7571240415226204,0.7718259777744487,2586.9414250744894,0.5861607595047569,1.086033132501692,0.015574696420458552,0.10810611939196185,0.01403518182586589,0,0,0,0.0,0,0,0.9745643595831806,-39.26245745051071,0.0
684,Product,UX Designer,204,31,4935.88,LinkedIn,0.76,1.5358960199010894,24.077463414634146,0.0637897742657478,1,0.7043629372676283,1.0944609271613106,0.6273982933095997,5402.12780115697,0.434580694776817,0.7679480099505447,0.06378977426574788,0.16634406184807526,0.015726278540292654,0,1,0,0.5,1,0,0.9561674979434246,-9.589423040942583,0.0
685,Product,UI Designer,127,54,3749.49,LinkedIn,0.88,1.2107878331155395,29.292890625,0.0413338446956937,0,0.760628334025414,0.9601119888706672,0.6611381505899765,3599.9303011506777,0.5662803141568699,1.2107878331155395,0.041333844695693796,0.08821873207126577,0.009224225004296408,0,1,0,0.5,1,0,1.0037353617347626,-16.0815538627527,0.0
686,Engineering,Software Engineer,184,41,7592.01,Recruiter,0.61,1.3966873368213646,41.037891891891896,0.0340340899202774,1,0.8034870202256749,1.0835312083552218,0.6093325752562249,8226.179769144928,0.4892286308875988,0.6983436684106823,0.034034089920277476,0.12429418631138868,0.011970611943152477,0,0,1,0.7,1,0,0.8811434409875497,-17.25955842946054,0.0
687,Marketing,SEO Analyst,111,51,7558.47,Referral,0.43,1.1941806700268862,67.4863392857143,0.0176951463803064,0,0.7581655509621281,1.2796072795617637,0.7539880747378495,9671.873234349205,0.5592797661959547,1.1941806700268862,0.017695146380306444,0.09074036290952105,0.009681526818475573,1,0,0,0.9,0,0,1.023286757434798,-38.050369891225216,0.0
688,Product,UI Designer,90,26,610.4919,Recruiter,0.84,1.368653756211405,6.7087021978021975,0.2040116719815213,0,0.6591255883112753,0.7,0.6253597845880717,427.34433,0.5343924096199208,1.368653756211405,0.20401167198152131,0.16706887061173517,0.019336190837644904,0,0,1,0.7,1,0,1.071934813482124,-3.2701377324919543,0.0
689,HR,HR Coordinator,140,85,1664.69,Recruiter,0.31,1.110995519936334,11.806312056737587,0.0941018177814889,0,0.7438709788545698,0.8950598786946454,0.7408183135593988,1489.997229464189,0.5697485352883079,1.110995519936334,0.09410181778148893,0.0575437196555601,0.006114129391451297,0,0,1,0.7,0,1,0.9777432540359865,-6.019848341727731,0.0
690,Marketing,Social Media Manager,274,80,5423.34,Referral,0.65,1.2781513450199982,19.721236363636365,0.0648109102614807,1,0.8957507783641834,0.9685936580032132,0.8798835105972432,5253.012729195146,0.5519283676000828,0.6390756725099991,0.06481091026148077,0.069342853057612,0.006265016618964441,1,0,0,0.9,0,0,0.903040725689172,-9.330922436994951,0.0
691,Product,Product Analyst,163,59,8343.11,Referral,0.33,1.2455879934678429,50.872621951219514,0.0244844460774551,1,0.7652053307138371,1.2182239261219976,0.8159284239057997,10163.7762202677,0.46490659608038387,0.6227939967339214,0.024484446077455178,0.08499777379706998,0.008393255841545714,1,0,0,0.9,1,0,0.8675725239056613,-20.11563276083026,0.0
692,Marketing,Marketing Specialist,59,78,9587.55,Job Portal,0.91,0.937039346953278,159.7925,0.005864100887646,0,0.7259227825551003,0.7545395471190273,0.6232235022675879,7234.18563498103,0.537419428197177,0.937039346953278,0.005864100887646023,0.051827146357241775,0.006381259451789446,0,0,0,0.0,0,0,0.8554867241569153,-73.0056753930217,0.0
693,Finance,Finance Manager,208,71,6462.34,Job Portal,0.99,1.249181980377261,30.920287081339712,0.0404000757396286,1,0.711092881822186,1.2903791538520908,0.6672629436626529,8338.868821104521,0.43605414080670046,0.6245909901886305,0.04040007573962864,0.0741990868328446,0.0070218038282924234,0,0,0,0.0,0,0,0.8247698732874263,-10.760661255483994,0.0
694,HR,HR Coordinator,46,32,3609.65,Recruiter,0.99,1.1011409339252958,76.80106382978724,0.0143375737871048,0,0.7933196539506878,1.0203783852349435,0.8020987259680302,3683.2088382633137,0.5798477807751,1.1011409339252958,0.014337573787104825,0.11667113944575935,0.015289994372708011,0,0,1,0.7,0,1,0.9912000847530569,-43.566295275201185,0.0
695,Sales,Account Executive,294,11,2680.67,Referral,0.41,2.2886072427811337,9.087016949152543,0.2518545969191763,1,0.7911350166800211,0.9855999007399212,0.8684105583072551,2642.068085916485,0.5044222111492682,1.1443036213905668,0.2518545969191763,0.47391461302831833,0.041853117646839466,1,0,0,0.9,0,1,1.4048267888827435,-5.73066913930336,0.0
696,Marketing,Content Strategist,170,66,8533.11,Referral,0.74,1.2228393421175725,49.90122807017544,0.0245051948599885,1,0.779949604984879,0.970291035517164,0.6098755760291861,8279.600138081867,0.47386353041803936,0.6114196710587863,0.024505194859988512,0.07674124711198001,0.007521274984702739,1,0,0,0.9,0,0,0.794382343867542,-18.407831675187442,0.0
697,HR,HR Coordinator,286,60,8663.67,Recruiter,0.71,1.376710257418159,30.18700348432056,0.04560605733945,1,0.8477690148302706,0.9345605451729956,0.8437353395161782,8096.724158398928,0.5182808005191248,0.6883551287090794,0.045606057339450036,0.09277839697966593,0.00825442691365068,0,0,1,0.7,0,1,0.941475730563933,-14.241763188766331,0.0
698,Marketing,Social Media Manager,121,72,5239.37,Recruiter,0.58,1.1196985102946002,42.94565573770492,0.0260724505188796,0,0.740352510193483,1.1572175138903733,0.7685441641014926,6063.090725751805,0.5510381194630515,1.1196985102946002,0.026072450518879613,0.0658085074620994,0.006944728178636136,0,0,1,0.7,0,0,0.9904125043777479,-22.89205318875539,0.0
699,Product,Product Analyst,183,70,5366.07,Recruiter,0.86,1.2233937119455054,29.163423913043477,0.0419495897890352,1,0.8154442231124268,0.8397218868876342,0.7638273975889178,4506.006425571127,0.4992123543706209,0.6116968559727527,0.04194958978903526,0.07344979940294347,0.007135414221471642,0,0,1,0.7,1,0,0.8408450752494281,-11.821885853476042,0.0
700,Finance,Financial Analyst,177,24,2567.86,Referral,0.86,1.609811571561403,14.4261797752809,0.1115895881687409,1,0.8840210410437386,1.051812127246578,0.8873439548260074,2700.906289071398,0.5498600837101003,0.8049057857807015,0.1115895881687409,0.2072713420116834,0.02019463886704608,1,0,0,0.9,0,0,1.0711089722285037,-7.907483768630845,0.0
701,Sales,Sales Associate,176,39,4865.06,Referral,0.9,1.4031767090684542,27.486214689265537,0.0510501963941311,1,0.8738638295984449,0.9423727501439536,0.8242933837790319,4584.699971815344,0.5348497075399898,0.7015883545342271,0.05105019639413113,0.12940374331434573,0.012602752534905037,1,0,0,0.9,0,1,0.9488763696679366,-13.441919462085826,0.0
702,Sales,Business Development Manager,161,16,6420.08,Referral,0.85,1.795698282272186,39.63012345679012,0.0453114469582372,1,0.7578285567573826,0.8856799827228853,0.8550356604168335,5686.136343479541,0.46208081823936803,0.897849141136093,0.045311446958237245,0.2992703726607284,0.029489633226442758,1,0,0,0.9,0,1,1.1543598392611432,-20.605599086996992,0.0
703,Product,Product Analyst,59,12,4097.18,Job Portal,0.69,1.5962672129613371,68.28633333333333,0.0233760858383363,0,0.69744815380101,1.3,0.7061986708634,5326.334000000001,0.522798750501804,1.5962672129613371,0.023376085838336388,0.31494958170939236,0.03858354383953552,0,0,0,0.0,1,0,1.2099932077396884,-42.564186368168514,0.0
704,Product,Product Manager,133,45,8944.72,Job Portal,0.67,1.2792631361198472,66.75164179104478,0.0191645191433621,0,0.8463742437575075,1.062857610213019,0.766309212248523,9506.963723224597,0.6122524832324044,1.2792631361198472,0.019164519143362115,0.10647477825980242,0.010925457867731355,0,0,0,0.0,1,0,1.0695243317344805,-43.05541959066272,0.0
705,Marketing,SEO Analyst,122,45,8838.5,Recruiter,0.38,1.256890854229712,71.85772357723577,0.0174913812206612,0,0.7467695750528491,1.0919898316991716,0.7846217032283312,9651.552127473127,0.5521793592703972,1.256890854229712,0.017491381220661274,0.10461270337766124,0.010926129502701559,0,0,1,0.7,0,0,1.0638319380833554,-41.623671818582906,0.0
